ID,Name,Concepticon_ID,Concepticon_Gloss,GBIF_ID,GBIF_NAME,canonicalName,rank,kingdom,kingdomKey,phylum,phylumKey,class_,classKey,order,orderKey,family,familyKey,genus,genusKey
momordica,Momordica,,,2874578,Momordica L.,Momordica,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cucurbitales,7224005,Cucurbitaceae,6634,Momordica,2874578
monechmandellense,Monechma ndellense,,,3774244,Justicia ndellensis Lindau,Justicia ndellensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Justicia,2904597
moringaoleifera,Moringa oleifera,,,3054181,Moringa oleifera Lam.,Moringa oleifera,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Moringaceae,6753,Moringa,3054180
mormyrusrume,Mormyrus rume,,,2402735,"Mormyrus rume Valenciennes, 1847",Mormyrus rume,SPECIES,Animalia,1,Chordata,44,Actinopterygii,204,Osteoglossiformes,1069,Mormyridae,8484,Mormyrus,2402694
motacillaflava,Motacilla flava,,,9701857,"Motacilla flava Linnaeus, 1758",Motacilla flava,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Motacillidae,5257,Motacilla,2490295
mukiamaderaspatana,Mukia maderaspatana,,,8364646,Cucumis maderaspatanus L.,Cucumis maderaspatanus,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cucurbitales,7224005,Cucurbitaceae,6634,Cucumis,2874568
munduleasericea,Mundulea sericea,,,2933885,Mundulea sericea (Willd.) A.Chev.,Mundulea sericea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Mundulea,2933866
mungosmungo,Mungos mungo,,,5219080,"Mungos mungo (Gmelin, 1788)",Mungos mungo,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Herpestidae,9678,Mungos,2434130
musca,Musca,,,8097933,"Musca Linnaeus, 1758",Musca,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Muscidae,5564,Musca,8097933
myomysdaltoni,Myomys daltoni,,,4264878,"Praomys daltoni (Thomas, 1892)",Praomys daltoni,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Rodentia,1459,Muridae,5510,Praomys,2438470
myrmecocichlaaethiops,Myrmecocichla aethiops,,,2492693,"Myrmecocichla aethiops Cabanis, 1850",Myrmecocichla aethiops,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Muscicapidae,9322,Myrmecocichla,2492691
najahaje,Naja haje,,,2470411,"Naja haje (Linnaeus, 1758)",Naja haje,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Elapidae,9455,Naja,8965840
najamelanoleuca,Naja melanoleuca,,,2470376,"Naja melanoleuca Hallowell, 1857",Naja melanoleuca,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Elapidae,9455,Naja,8965840
naja,Naja,,,8965840,"Naja Laurenti, 1768",Naja,GENUS,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Elapidae,9455,Naja,8965840
najanigricollis,Naja nigricollis,,,7580657,"Naja nigricollis Reinhardt, 1843",Naja nigricollis,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Elapidae,9455,Naja,8965840
najaswelwitschii,Najas welwitschii,,,5329462,Najas welwitschii Rendle,Najas welwitschii,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Hydrocharitaceae,3721,Najas,2865618
necrosyrtesmonachus,Necrosyrtes monachus,,,2480715,"Necrosyrtes monachus (Temminck, 1823)",Necrosyrtes monachus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Necrosyrtes,2480714
nectariniapulchella,Nectarinia pulchella,,,7340702,"Cinnyris pulchellus (Linnaeus, 1766)",Cinnyris pulchellus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Nectariniidae,5259,Cinnyris,6087249
nelsoniacanescens,Nelsonia canescens,,,5415356,Nelsonia canescens (Lam.) Spreng.,Nelsonia canescens,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Nelsonia,3172939
neocaryamacrophylla,Neocarya macrophylla,,,7684641,Neocarya macrophylla (Sabine) Prance ex F.White,Neocarya macrophylla,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Chrysobalanaceae,9111,Neocarya,2984760
neophronpercnopterus,Neophron percnopterus,,,4966730,"Neophron perenopterus (Linnaeus, 1758)",Neophron perenopterus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Neophron,2480695
neotisdenhami,Neotis denhami,,,2474874,"Neotis denhami (Children & Vigors, 1826)",Neotis denhami,SPECIES,Animalia,1,Chordata,44,Aves,212,Otidiformes,8708973,Otididae,9610,Neotis,2474871
neptuniaoleracea,Neptunia oleracea,,,5353533,Neptunia oleracea Lour.,Neptunia oleracea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Neptunia,7599660
nicotiana,Nicotiana,,,2928756,Nicotiana L.,Nicotiana,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Nicotiana,2928756
nicotianarustica,Nicotiana rustica,,,2928775,Nicotiana rustica L.,Nicotiana rustica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Nicotiana,2928756
nicotianatabacum,Nicotiana tabacum,,,2928774,Nicotiana tabacum L.,Nicotiana tabacum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Nicotiana,2928756
nothosaervabrachiata,Nothosaerva brachiata,,,3675362,Nothosaerva brachiata Wight,Nothosaerva brachiata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Nothosaerva,7323652
numidameleagris,Numida meleagris,,,2473341,"Numida meleagris (Linnaeus, 1758)",Numida meleagris,SPECIES,Animalia,1,Chordata,44,Aves,212,Galliformes,723,Numididae,5260,Numida,2473340
nycteristhebaica,Nycteris thebaica,,,5218614,"Nycteris thebaica E.Geoffroy, 1818",Nycteris thebaica,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Nycteridae,5448,Nycteris,2432739
nymphaealotus,Nymphaea lotus,,,2882429,Nymphaea lotus L.,Nymphaea lotus,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Nymphaeales,636,Nymphaeaceae,2423,Nymphaea,2882411
nymphaeamicrantha,Nymphaea micrantha,,,2882414,Nymphaea micrantha Guill. & Perr.,Nymphaea micrantha,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Nymphaeales,636,Nymphaeaceae,2423,Nymphaea,2882411
nymphaea,Nymphaea,,,2882411,Nymphaea L.,Nymphaea,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Nymphaeales,636,Nymphaeaceae,2423,Nymphaea,2882411
ocimumamericanum,Ocimum americanum,,,2927097,Ocimum americanum L.,Ocimum americanum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Ocimum,2874693
oedaleussenegalensis,Oedaleus senegalensis,,,1714146,"Oedaleus senegalensis (Krauss, 1877)",Oedaleus senegalensis,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Oedaleus,1714098
oenacapensis,Oena capensis,,,2495342,"Oena capensis (Linnaeus, 1766)",Oena capensis,SPECIES,Animalia,1,Chordata,44,Aves,212,Columbiformes,1446,Columbidae,5233,Oena,2495341
oldenlandiacorymbosa,Oldenlandia corymbosa,,,2911970,Oldenlandia corymbosa L.,Oldenlandia corymbosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Oldenlandia,2915706
onychognathusneumanni,Onychognathus neumanni,,,7341433,"Onychognathus neumanni (Alexander, 1908)",Onychognathus neumanni,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Sturnidae,9350,Onychognathus,2488984
oplostomusfuligineus,Oplostomus fuligineus,,,1082819,"Oplostomus fuligineus (Olivier, 1789)",Oplostomus fuligineus,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cetoniidae,4204,Oplostomus,1082811
ornithacriscavroisi,Ornithacris cavroisi,,,1707099,"Ornithacris cavroisi (Finot, 1907)",Ornithacris cavroisi,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Ornithacris,1707071
orthacanthacrishumilicrus,Orthacanthacris humilicrus,,,1702039,"Orthacanthacris humilicrus (Karsch, 1896)",Orthacanthacris humilicrus,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Orthacanthacris,1702037
orycteropusafer,Orycteropus afer,,,5218416,"Orycteropus afer (Pallas, 1766)",Orycteropus afer,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Tubulidentata,804,Orycteropodidae,9470,Orycteropus,5218415
oryzabarthii,Oryza barthii,,,2703457,Oryza barthii A.Chev.,Oryza barthii,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Oryza,2703455
oryzalongistaminata,Oryza longistaminata,,,2703462,Oryza longistaminata A.Chev. & Roehrich,Oryza longistaminata,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Oryza,2703455
oryza,Oryza,,,2703455,Oryza L.,Oryza,GENUS,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Oryza,2703455
oryzasativa,Oryza sativa,,,2703459,Oryza sativa L.,Oryza sativa,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Oryza,2703455
otussenegalensis,Otus senegalensis,,,5232311,"Otus senegalensis (Swainson, 1837)",Otus senegalensis,SPECIES,Animalia,1,Chordata,44,Aves,212,Strigiformes,1450,Strigidae,9348,Otus,2497654
ourebiaourebiquadriscopa,Ourebia ourebi quadriscopa,,,4262448,"Ourebia ourebi quadriscopa (C.H.Smith, 1827)",Ourebia ourebi quadriscopa,SUBSPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Ourebia,2441134
oxybelus,Oxybelus,,,4298268,"Oxybelus Latreille, 1796",Oxybelus,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Oxybelus,4298268
oxytenantheraabyssinica,Oxytenanthera abyssinica,,,2703308,Oxytenanthera abyssinica Munro,Oxytenanthera abyssinica,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Oxytenanthera,2703307
pachnodacordata,Pachnoda cordata,,,1081726,"Pachnoda cordata (Drury, 1773)",Pachnoda cordata,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cetoniidae,4204,Pachnoda,1081541
pachnodainterrupta,Pachnoda interrupta,,,1081732,"Pachnoda interrupta (Olivier, 1789)",Pachnoda interrupta,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cetoniidae,4204,Pachnoda,1081541
pachnodamarginata,Pachnoda marginata,,,1081779,"Pachnoda marginata (Drury, 1773)",Pachnoda marginata,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cetoniidae,4204,Pachnoda,1081541
pachycondyla,Pachycondyla,,,1319685,"Pachycondyla Smith, 1858",Pachycondyla,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Formicidae,4342,Pachycondyla,1319685
pancratiumtenuifolium,Pancratium tenuifolium,,,2853255,Pancratium tenuifolium Hochst. ex A.Rich.,Pancratium tenuifolium,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Pancratium,2853236
pancratiumtrianthum,Pancratium trianthum,,,2853265,Pancratium trianthum Herb.,Pancratium trianthum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Pancratium,2853236
pandiakaangustifolia,Pandiaka angustifolia,,,3675177,Pandiaka angustifolia (Vahl) Hepper,Pandiaka angustifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Pandiaka,7323597
pandinusimperator,Pandinus imperator,,,6894611,"Pandinus imperator (C.L.Koch, 1841)",Pandinus imperator,SPECIES,Animalia,1,Arthropoda,54,Arachnida,367,Scorpiones,872,Scorpionidae,4303016,Pandinus,4656470
panicumlaetum,Panicum laetum,,,4139170,Panicum laetum Kunth,Panicum laetum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Panicum,2705064
panicumsubalbidum,Panicum subalbidum,,,4123081,Panicum subalbidum Kunth,Panicum subalbidum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Panicum,2705064
pantheraleo,Panthera leo,,,5219404,"Panthera leo (Linnaeus, 1758)",Panthera leo,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Felidae,9703,Panthera,2435194
pantherapardus,Panthera pardus,,,5219436,"Panthera pardus (Linnaeus, 1758)",Panthera pardus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Felidae,9703,Panthera,2435194
papioanubis,Papio anubis,,,5707341,"Papio anubis (Lesson, 1827)",Papio anubis,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Primates,798,Cercopithecidae,9622,Papio,5219585
parkiabiglobosa,Parkia biglobosa,,,5348812,Parkia biglobosa (Jacq.) R.Br. ex G.Don,Parkia biglobosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Parkia,2943936
parkinsoniaaculeata,Parkinsonia aculeata,,,5357217,Parkinsonia aculeata L.,Parkinsonia aculeata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Parkinsonia,2964820
paspalumscrobiculatum,Paspalum scrobiculatum,,,2705610,Paspalum scrobiculatum L.,Paspalum scrobiculatum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Paspalum,2705540
passergriseus,Passer griseus,,,5231193,"Passer griseus (Vieillot, 1817)",Passer griseus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Passeridae,5264,Passer,2492321
passerluteus,Passer luteus,,,5231210,"Passer luteus (Lichtenstein, 1823)",Passer luteus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Passeridae,5264,Passer,2492321
pelomedusasubrufa,Pelomedusa subrufa,,,10545407,"Pelomedusa subrufa (Bonnaterre, 1789)",Pelomedusa subrufa,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Testudines,793,Pelomedusidae,9617,Pelomedusa,2442256
pennisetumglaucum,Pennisetum glaucum,,,5828197,Cenchrus americanus (L.) Morrone,Cenchrus americanus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Cenchrus,2703201
pennisetumpedicellatum,Pennisetum pedicellatum,,,5828233,Cenchrus pedicellatus (Trin.) Morrone,Cenchrus pedicellatus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Cenchrus,2703201
pennisetumpolystachion,Pennisetum polystachion,,,7258835,Cenchrus polystachios subsp. polystachios,Cenchrus polystachios polystachios,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Cenchrus,2703201
pentanemaindicum,Pentanema indicum,,,3146542,Vicoa indica DC.,Vicoa indica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Vicoa,6445341
pentatropisnivalis,Pentatropis nivalis,,,8266933,Pentatropis nivalis (J.F.Gmel.) D.V.Field & J.R.I.Wood,Pentatropis nivalis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Pentatropis,3231043
pergulariatomentosa,Pergularia tomentosa,,,7877996,Pergularia tomentosa L.,Pergularia tomentosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Pergularia,3170444
peristrophepaniculata,Peristrophe paniculata,,,8778402,Peristrophe paniculata Forssk.,Peristrophe paniculata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Peristrophe,7264003
persicariadecipiens,Persicaria decipiens,,,4036197,Persicaria decipiens (R.Br.) K.L.Wilson,Persicaria decipiens,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Persicaria,6390748
phacochoerusafricanus,Phacochoerus africanus,,,2441212,"Phacochoerus africanus (Gmelin, 1788)",Phacochoerus africanus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Suidae,5302,Phacochoerus,2441210
phoeniculuspurpureus,Phoeniculus purpureus,,,2498452,"Phoeniculus purpureus (J.F.Miller, 1784)",Phoeniculus purpureus,SPECIES,Animalia,1,Chordata,44,Aves,212,Bucerotiformes,716,Phoeniculidae,6178,Phoeniculus,2498437
phoenixdactylifera,Phoenix dactylifera,,,6109699,Phoenix dactylifera L.,Phoenix dactylifera,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Arecales,552,Arecaceae,7681,Phoenix,2732076
phragmitesaustralis,Phragmites australis,,,5290149,Phragmites australis (Cav.) Steud.,Phragmites australis,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Phragmites,2705783
phragmiteskarka,Phragmites karka,,,5290154,Phragmites karka (Retz.) Steud.,Phragmites karka,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Phragmites,2705783
phyllanthusmuellerianus,Phyllanthus muellerianus,,,5381223,Phyllanthus muellerianus (Kuntze) Exell,Phyllanthus muellerianus,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Phyllanthaceae,8807,Phyllanthus,3061139
phyllanthuspentandrus,Phyllanthus pentandrus,,,5382448,Phyllanthus pentandrus Schumach. & Thonn.,Phyllanthus pentandrus,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Phyllanthaceae,8807,Phyllanthus,3061139
phyllanthusreticulatusreticulatus,Phyllanthus reticulatus reticulatus,,,7225978,Phyllanthus reticulatus var. reticulatus,Phyllanthus reticulatus reticulatus,VARIETY,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Phyllanthaceae,8807,Phyllanthus,3061139
phyllognathusburmeisteri,Phyllognathus burmeisteri,,,4995609,"Phyllognathus degener Fairmaire, 1891",Phyllognathus degener,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Dynastidae,4205,Phyllognathus,1075868
physalisangulata,Physalis angulata,,,5341792,Physalis angulata L.,Physalis angulata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Physalis,2928907
physalislagascae,Physalis lagascae,,,5341775,Physalis lagascae Roem. & Schult.,Physalis lagascae,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Physalis,2928907
physalis,Physalis,,,2928907,Physalis L.,Physalis,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Physalis,2928907
pimeliagrandis,Pimelia grandis,,,9894737,Pimelia grandis,Pimelia grandis,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Tenebrionidae,7857,Edrotes,4724414
pinarocoryserythropygia,Pinarocorys erythropygia,,,2490607,"Pinarocorys erythropygia (Strickland, 1852)",Pinarocorys erythropygia,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Alaudidae,7211,Pinarocorys,2490605
piperguineense,Piper guineense,,,3086326,Piper guineense Schumach. & Thonn.,Piper guineense,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Piperales,404,Piperaceae,6678,Piper,3075433
pistiastratiotes,Pistia stratiotes,,,2870583,Pistia stratiotes L.,Pistia stratiotes,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Araceae,6979,Pistia,2870582
plectropterusgambensis,Plectropterus gambensis,,,5232465,"Plectropterus gambensis (Linnaeus, 1766)",Plectropterus gambensis,SPECIES,Animalia,1,Chordata,44,Aves,212,Anseriformes,1108,Anatidae,2986,Plectropterus,2498289
ploceuscucullatus,Ploceus cucullatus,,,2494058,"Ploceus cucullatus (Statius Muller, 1776)",Ploceus cucullatus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Ploceus,2494008
ploceusluteolus,Ploceus luteolus,,,2494045,"Ploceus luteolus (Lichtenstein, 1823)",Ploceus luteolus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Ploceus,2494008
podaxispistillaris,Podaxis pistillaris,,,2535532,Podaxis pistillaris (L.) Fr.,Podaxis pistillaris,SPECIES,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Podaxis,2535527
poekilocerusbufoniushieroglyphicus,Poekilocerus bufonius hieroglyphicus,,,6256899,"Poekilocerus bufonius hieroglyphicus (Klug, 1832)",Poekilocerus bufonius hieroglyphicus,SUBSPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Pyrgomorphidae,5928,Poekilocerus,1707919
poicephalussenegalus,Poicephalus senegalus,,,2479964,"Poicephalus senegalus (Linnaeus, 1766)",Poicephalus senegalus,SPECIES,Animalia,1,Chordata,44,Aves,212,Psittaciformes,1445,Psittacidae,9340,Poicephalus,2479946
polistes,Polistes,,,1310500,"Polistes Latreille, 1802",Polistes,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eumenidae,4240,Polistes,1310500
polycarpaeacorymbosa,Polycarpaea corymbosa,,,3085781,Polycarpaea corymbosa Lam.,Polycarpaea corymbosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Polycarpaea,3085780
polydoraserratuloides,Polydora serratuloides,,,8382075,Vernonia cylindrica Sch.Bip. ex Walp.,Vernonia cylindrica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Vernonia,3123781
polygalaarenaria,Polygala arenaria,,,7634472,Polygala arenaria Willd.,Polygala arenaria,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Polygalaceae,2417,Polygala,3191366
polypterussenegalus,Polypterus senegalus,,,4287129,"Polypterus senegalus Cuvier, 1829",Polypterus senegalus,SPECIES,Animalia,1,Chordata,44,Actinopterygii,204,Polypteriformes,1311,Polypteridae,5087,Polypterus,2346574
portulacafoliosa,Portulaca foliosa,,,4023429,Portulaca foliosa Ker Gawl.,Portulaca foliosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Portulacaceae,6717,Portulaca,3084696
portulacaoleracea,Portulaca oleracea,,,3084719,Portulaca oleracea L.,Portulaca oleracea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Portulacaceae,6717,Portulaca,3084696
portulacaquadrifida,Portulaca quadrifida,,,3084699,Portulaca quadrifida L.,Portulaca quadrifida,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Portulacaceae,6717,Portulaca,3084696
pouteriaalnifolia,Pouteria alnifolia,,,2884263,Pouteria alnifolia (Baker) Roberty,Pouteria alnifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Sapotaceae,8802,Pouteria,2884049
procaviacapensisruficeps,Procavia capensis ruficeps,,,5219601,"Procavia capensis ruficeps (Hemprich & Ehrenberg, 1832)",Procavia capensis ruficeps,SUBSPECIES,Animalia,1,Chordata,44,Mammalia,359,Hyracoidea,784,Procaviidae,9378,Procavia,2437053
prosopisafricana,Prosopis africana,,,5358514,Prosopis africana Taub.,Prosopis africana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Prosopis,2970763
prosopisjuliflora,Prosopis juliflora,,,5358460,Prosopis juliflora (Sw.) DC.,Prosopis juliflora,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Prosopis,2970763
protopterusannectens,Protopterus annectens,,,2441257,"Protopterus annectens (Owen, 1839)",Protopterus annectens,SPECIES,Animalia,1,Chordata,44,Sarcopterygii,238,Lepidosireniformes,764,Protopteridae,2178,Protopterus,2441252
psammophiselegans,Psammophis elegans,,,5959464,"Psammophis elegans (Shaw, 1802)",Psammophis elegans,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Lamprophiidae,5789868,Psammophis,8924488
psammophissibilans,Psammophis sibilans,,,5959474,"Psammophis sibilans (Linnaeus, 1758)",Psammophis sibilans,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Lamprophiidae,5789868,Psammophis,8924488
pseudoprotaetiastolata,Pseudoprotaetia stolata,,,4768311,"Pseudoprotaetia stolata Olivier, 1789",Pseudoprotaetia stolata,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Scarabaeidae,5840,Pseudoprotaetia,1081405
psidiumguajava,Psidium guajava,,,5420380,Psidium guajava L.,Psidium guajava,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Psidium,3187232
psittaculakrameri,Psittacula krameri,,,2479226,"Psittacula krameri (Scopoli, 1769)",Psittacula krameri,SPECIES,Animalia,1,Chordata,44,Aves,212,Psittaciformes,1445,Psittacidae,9340,Psittacula,2479192
pterocarpuserinaceus,Pterocarpus erinaceus,,,5349317,Pterocarpus erinaceus Poir.,Pterocarpus erinaceus,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Pterocarpus,5349236
pterocarpuslucens,Pterocarpus lucens,,,5349254,Pterocarpus lucens Lepr. ex Guill. & Perr.,Pterocarpus lucens,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Pterocarpus,5349236
pteroclesexustus,Pterocles exustus,,,9522580,"Pterocles exustus Temminck, 1825",Pterocles exustus,SPECIES,Animalia,1,Chordata,44,Aves,212,Pteroclidiformes,7192749,Pteroclididae,5274,Pterocles,2480192
pteroclesquadricinctus,Pterocles quadricinctus,,,2480203,"Pterocles quadricinctus Temminck, 1815",Pterocles quadricinctus,SPECIES,Animalia,1,Chordata,44,Aves,212,Pteroclidiformes,7192749,Pteroclididae,5274,Pterocles,2480192
