ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
tomokan-cataglyphis-1,,tomokan,cataglyphis,[bàlà-nà]-sɔ̀ⁿ,[bàlà-nà]-sɔ̀ⁿ,,,,,,,
tomokan-cataloipuscymbiferus-1,,tomokan,cataloipuscymbiferus,sòᶰ-ká:,sòᶰ-ká:,,,,,,,
tomokan-ceibapentandra-1,,tomokan,ceibapentandra,júⁿ,júⁿ,,,,,,,
tomokan-celtistoka-1,,tomokan,celtistoka,sì:ⁿkɔ́,sì:ⁿkɔ́,,,,,,,
tomokan-cenchrusbiflorus-1,,tomokan,cenchrusbiflorus,kwínní,kwínní,,,,,,,
tomokan-cenchrusprieurii-1,,tomokan,cenchrusprieurii,kwínní,kwínní,,,,,,,
tomokan-centropussenegalensis-1,,tomokan,centropussenegalensis,dú-dú,dú-dú,,,,,,,
tomokan-ceratothecasesamoides-1,,tomokan,ceratothecasesamoides,ʔólóⁿ,ʔólóⁿ,,,,,,,
tomokan-chalcidesocellatus-1,,tomokan,chalcidesocellatus,ʔàⁿ-ʔɔ̀nɔ̀nɔ̀,ʔàⁿ-ʔɔ̀nɔ̀nɔ̀,,,,,,,
tomokan-chamaecristamimosoides-1,,tomokan,chamaecristamimosoides,cèlè-bɛ̀ʔɛ́ⁿ,cèlè-bɛ̀ʔɛ́ⁿ,,,,,,,
tomokan-chamaecristanigricans-1,,tomokan,chamaecristanigricans,gɛ̀-bɛ̀̀ʔɛ̀ⁿ ʔàlá,gɛ̀-bɛ̀̀ʔɛ̀ⁿ ʔàlá,,,,,,,
tomokan-chamaeleoafricanus-1,,tomokan,chamaeleoafricanus,ʔɛ̀lìⁿ-jùmbàlá,ʔɛ̀lìⁿ-jùmbàlá,,,,,,,
tomokan-chlorispilosa-1,,tomokan,chlorispilosa,sà-jèŋgé,sà-jèŋgé,,,,,,,
tomokan-chrotogonussenegalensis-1,,tomokan,chrotogonussenegalensis,kà: dù-dùgú,kà: dù-dùgú,,,,,,,
tomokan-chrysopogonnigritanus-1,,tomokan,chrysopogonnigritanus,pyɛ̀já,pyɛ̀já,,,,,,,
tomokan-ciconiaabdimii-1,,tomokan,ciconiaabdimii,ɲàʔànà-sànjùrú,ɲàʔànà-sànjùrú,,,,,,,
tomokan-ciconiaciconia-1,,tomokan,ciconiaciconia,kɔ̀mbɔ̀-sàjú,kɔ̀mbɔ̀-sàjú,,,,,,,
tomokan-cissusquadrangularis-1,,tomokan,cissusquadrangularis,jànàjá,jànàjá,,,,,,,
tomokan-citrulluslanatus-1,,tomokan,citrulluslanatus,sàrà dɛ́ⁿ,sàrà dɛ́ⁿ,,,,,,,
tomokan-citrulluslanatus-2,,tomokan,citrulluslanatus,sàrá,sàrá,,,,,,,
tomokan-citrulluslanatus-3,,tomokan,citrulluslanatus,sàrá,sàrá,,,,,,,
tomokan-civettictiscivetta-1,,tomokan,civettictiscivetta,cúmí,cúmí,,,,,,,
tomokan-cleomesp-1,,tomokan,cleomesp,ʔù-ʔɔ̀njù yà-bɔ̀rkɔ́,ʔù-ʔɔ̀njù yà-bɔ̀rkɔ́,,,,,,,
tomokan-columbaguinea-1,,tomokan,columbaguinea,bàlà pyèlè-búmbálá,bàlà pyèlè-búmbálá,,,,,,,
tomokan-columbalivia-1,,tomokan,columbalivia,bàlà pyèlè-bùmbàlà jóⁿ,bàlà pyèlè-bùmbàlà jóⁿ,,,,,,,
tomokan-columbalivia-2,,tomokan,columbalivia,pyèlè-búmbálá,pyèlè-búmbálá,,,,,,,
tomokan-combretumglutinosum-1,,tomokan,combretumglutinosum,ʔàndàŋgá,ʔàndàŋgá,,,,,,,
tomokan-combretummicranthum-1,,tomokan,combretummicranthum,jìndùgú,jìndùgú,,,,,,,
tomokan-commelinabenghalensisbenghalensis-1,,tomokan,commelinabenghalensisbenghalensis,sàtɛ̀,sàtɛ̀,,,,,,,
tomokan-commelinaforskalaei-1,,tomokan,commelinaforskalaei,sàtɛ̀,sàtɛ̀,,,,,,,
tomokan-commiphoraafricana-1,,tomokan,commiphoraafricana,bì:ⁿ dì: bwɛ̀nɛ̀gɛ́,bì:ⁿ dì: bwɛ̀nɛ̀gɛ́,,,,,,,
tomokan-coniestaignefusalis-1,,tomokan,coniestaignefusalis,cèrì-[sùⁿ-súⁿ],cèrì-[sùⁿ-súⁿ],,,,,,,
tomokan-coraciasabyssinicus-1,,tomokan,coraciasabyssinicus,sà:sé,sà:sé,,,,,,,
tomokan-corchorus-1,,tomokan,corchorus,ʔúllɛ́ ~ ʔwɛ́lɛ́lɛ́,ʔúllɛ́ ~ ʔwɛ́lɛ́lɛ́,,,,,,,
tomokan-corvusalbus-1,,tomokan,corvusalbus,kàŋgà,kàŋgà,,,,,,,
tomokan-corvusruficollis-1,,tomokan,corvusruficollis,kàŋgà jóⁿ,kàŋgà jóⁿ,,,,,,,
tomokan-crataevaadansoniisubspodora-1,,tomokan,crataevaadansoniisubspodora,twɛ̀gìⁿ-twɛ̀ʔɛ̀rɛ́,twɛ̀gìⁿ-twɛ̀ʔɛ̀rɛ́,,,,,,,
tomokan-cricetomysgambianus-1,,tomokan,cricetomysgambianus,gùjú,gùjú,,,,,,,
tomokan-criniferpiscator-1,,tomokan,criniferpiscator,kóʔó-kóʔó,kóʔó-kóʔó,,,,,,,
tomokan-crinumornatum-1,,tomokan,crinumornatum,kùkwɛ̀ʔɛ̀ⁿ-twèbé,kùkwɛ̀ʔɛ̀ⁿ-twèbé,,,,,,,
tomokan-crocodylusniloticus-1,,tomokan,crocodylusniloticus,ɛ̀: bàmbà,ɛ̀: bàmbà,,,,,,,
tomokan-crocutacrocuta-1,,tomokan,crocutacrocuta,tà:,tà:,,,,,,,
tomokan-cucumismelosubspagrestisvaragrestisnaudin-1,,tomokan,cucumismelosubspagrestisvaragrestisnaudin,ʔɛ̀rgɛ̀bɛ̀ⁿ,ʔɛ̀rgɛ̀bɛ̀ⁿ,,,,,,,
tomokan-cucumispustulatus-1,,tomokan,cucumispustulatus,ʔɛ̀rgɛ̀bɛ̀ⁿ _x0008_ʔàlá,ʔɛ̀rgɛ̀bɛ̀ⁿ _x0008_ʔàlá,,,,,,,
tomokan-cyanotislanata-1,,tomokan,cyanotislanata,kàmàjì-kwɛ̀njí,kàmàjì-kwɛ̀njí,,,,,,,
tomokan-cymbopogoncaesiusgiganteus-1,,tomokan,cymbopogoncaesiusgiganteus,cèrì ʔàlá,cèrì ʔàlá,,,,,,,
tomokan-cymbopogonschoenanthus-1,,tomokan,cymbopogonschoenanthus,cèrì ʔàlá,cèrì ʔàlá,,,,,,,
tomokan-cynanchumviminale-1,,tomokan,cynanchumviminale,yàrà-kwɛ̀lɛ́ᶰ,yàrà-kwɛ̀lɛ́ᶰ,,,,,,,
tomokan-cyperusspp-1,,tomokan,cyperusspp,ɲùmɛ́ⁿ,ɲùmɛ́ⁿ,,,,,,,
tomokan-cypsiurusparvus-1,,tomokan,cypsiurusparvus,dànà-wùlɛ́ⁿ,dànà-wùlɛ́ⁿ,,,,,,,
tomokan-dactylocteniumaegyptium-1,,tomokan,dactylocteniumaegyptium,sà-jèŋgé,sà-jèŋgé,,,,,,,
tomokan-dalbergiamelanoxylon-1,,tomokan,dalbergiamelanoxylon,cú:,cú:,,,,,,,
tomokan-danielliaoliveri-1,,tomokan,danielliaoliveri,cájá,cájá,,,,,,,
tomokan-deltaemarginatum-1,,tomokan,deltaemarginatum,jíⁿ-jíⁿ,jíⁿ-jíⁿ,,,,,,,
tomokan-dendropicosgoertae-1,,tomokan,dendropicosgoertae,hɔ̀mbɔ̀-tɔ̀ŋgɔ̀lɔ́,hɔ̀mbɔ̀-tɔ̀ŋgɔ̀lɔ́,,,,,,,
tomokan-detariummicrocarpum-1,,tomokan,detariummicrocarpum,hɔ̀ndú,hɔ̀ndú,,,,,,,
tomokan-diabolocatantopsaxillaris-1,,tomokan,diabolocatantopsaxillaris,kɛ̀lì-ká:,kɛ̀lì-ká:,,,,,,,
tomokan-dichrostachyscinerea-1,,tomokan,dichrostachyscinerea,círgí,círgí,,,,,,,
tomokan-digitariaciliarisvarciliaris-1,,tomokan,digitariaciliarisvarciliaris,yàná kùbɛ̀ⁿsɛ̀:rɛ́,yàná kùbɛ̀ⁿsɛ̀:rɛ́,,,,,,,
tomokan-dinothrombiumtinctorium-1,,tomokan,dinothrombiumtinctorium,ʔɛ̀lɛ̀-ʔí:ⁿ,ʔɛ̀lɛ̀-ʔí:ⁿ,,,,,,,
tomokan-dioscoreaalata-1,,tomokan,dioscoreaalata,kú,kú,,,,,,,
tomokan-diospyrosmespiliformis-1,,tomokan,diospyrosmespiliformis,ʔɛ̀nì-kwènjè jóⁿ,ʔɛ̀nì-kwènjè jóⁿ,,,,,,,
tomokan-diospyrosmespiliformis-2,,tomokan,diospyrosmespiliformis,kwènjè jóⁿ,kwènjè jóⁿ,,,,,,,
tomokan-echisleucogaster-1,,tomokan,echisleucogaster,kù-kɔ̀jù bùmú,kù-kɔ̀jù bùmú,,,,,,,
tomokan-echisocellatus-1,,tomokan,echisocellatus,kù-kɔ̀jù bèndéⁿ,kù-kɔ̀jù bèndéⁿ,,,,,,,
tomokan-elaeisguineensis-1,,tomokan,elaeisguineensis,tɛ́:ⁿ,tɛ́:ⁿ,,,,,,,
tomokan-elionuruselegans-1,,tomokan,elionuruselegans,hwɛ́bɛ́-nàʔⁿà-yɔ̀bɔ́,hwɛ́bɛ́-nàʔⁿà-yɔ̀bɔ́,,,,,,,
tomokan-elionuruselegans-2,,tomokan,elionuruselegans,twɛ́rɛ́-nàʔⁿà-yɔ̀bɔ́,twɛ́rɛ́-nàʔⁿà-yɔ̀bɔ́,,,,,,,
tomokan-endostemontereticaulis-1,,tomokan,endostemontereticaulis,sùgù-lárá-bárá,sùgù-lárá-bárá,,,,,,,
tomokan-erythrinasenegalensis-1,,tomokan,erythrinasenegalensis,sápéléⁿ,sápéléⁿ,,,,,,,
tomokan-erythrocebuspatas-1,,tomokan,erythrocebuspatas,ʔwɛ́nɛ́,ʔwɛ́nɛ́,,,,,,,
tomokan-eucalyptusastringens-1,,tomokan,eucalyptusastringens,cùmà gɛ̀bɛ́,cùmà gɛ̀bɛ́,,,,,,,
tomokan-euphorbiaaustrooccidentalis-1,,tomokan,euphorbiaaustrooccidentalis,pyèlè-ʔìrìⁿ-jí,pyèlè-ʔìrìⁿ-jí,,,,,,,
tomokan-euphorbiabalsamifera-1,,tomokan,euphorbiabalsamifera,sì-sìndí,sì-sìndí,,,,,,,
tomokan-euphorbiachapmanii-1,,tomokan,euphorbiachapmanii,sì-sìlɛ́ⁿ,sì-sìlɛ́ⁿ,,,,,,,
tomokan-euphorbiahirta-1,,tomokan,euphorbiahirta,pyèlè-ʔìrìⁿ-jí,pyèlè-ʔìrìⁿ-jí,,,,,,,
tomokan-eupodotissenegalensis-1,,tomokan,eupodotissenegalensis,kàrà-kárá ~ kàrà-gárá,kàrà-kárá ~ kàrà-gárá,,,,,,,
tomokan-faidherbiaalbida-1,,tomokan,faidherbiaalbida,kwí:ní,kwí:ní,,,,,,,
tomokan-falcotinnunculus-1,,tomokan,falcotinnunculus,sògò-cɛ́lɛ́ⁿ,sògò-cɛ́lɛ́ⁿ,,,,,,,
tomokan-feliscatus-1,,tomokan,feliscatus,dóndó,dóndó,,,,,,,
tomokan-felismargarita-1,,tomokan,felismargarita,dòndò kùbà-jóⁿ,dòndò kùbà-jóⁿ,,,,,,,
tomokan-felissylvestrisschreber1775-1,,tomokan,felissylvestrisschreber1775,bàlà-dòndò,bàlà-dòndò,,,,,,,
tomokan-feretiaapodanthera-1,,tomokan,feretiaapodanthera,pɛ̀jìríⁿ,pɛ̀jìríⁿ,,,,,,,
tomokan-ficusabutilifolia-1,,tomokan,ficusabutilifolia,kwènjèⁿ pí,kwènjèⁿ pí,,,,,,,
tomokan-ficuscordatasubsplecardiiccberg-1,,tomokan,ficuscordatasubsplecardiiccberg,cì-cɛ̀jíⁿ,cì-cɛ̀jíⁿ,,,,,,,
tomokan-ficusplatyphylla-1,,tomokan,ficusplatyphylla,kùmbú,kùmbú,,,,,,,
tomokan-ficussarmentosaluducca-1,,tomokan,ficussarmentosaluducca,yù:bɛ̀rɛ́,yù:bɛ̀rɛ́,,,,,,,
tomokan-ficussur-1,,tomokan,ficussur,gí-gànà,gí-gànà,,,,,,,
tomokan-ficussycomorus-1,,tomokan,ficussycomorus,gɛ́ⁿ,gɛ́ⁿ,,,,,,,
tomokan-ficusthonningii-1,,tomokan,ficusthonningii,cíʔíjé,cíʔíjé,,,,,,,
tomokan-forficulasenegalensis-1,,tomokan,forficulasenegalensis,sàkɛ́,sàkɛ́,,,,,,,
tomokan-francolinusbicalcaratus-1,,tomokan,francolinusbicalcaratus,sùgú,sùgú,,,,,,,
tomokan-galagosenegalensis-1,,tomokan,galagosenegalensis,ʔɛ̀rìmì-ʔɛ́ⁿ,ʔɛ̀rìmì-ʔɛ́ⁿ,,,,,,,
tomokan-galeodesolivieri-1,,tomokan,galeodesolivieri,ʔɛ̀lìyɛ̀lɛ̀-bóndó,ʔɛ̀lìyɛ̀lɛ̀-bóndó,,,,,,,
tomokan-galerellasanguinea-1,,tomokan,galerellasanguinea,jìrì-dùgú,jìrì-dùgú,,,,,,,
tomokan-gardeniaternifolia-1,,tomokan,gardeniaternifolia,gòlò-gàlá,gòlò-gàlá,,,,,,,
tomokan-genettagenetta-1,,tomokan,genettagenetta,kóró,kóró,,,,,,,
tomokan-geochelonesulcata-1,,tomokan,geochelonesulcata,wàjà-ná:,wàjà-ná:,,,,,,,
tomokan-gerbillus-1,,tomokan,gerbillus,bàlà-ʔwɛ̀ⁿ,bàlà-ʔwɛ̀ⁿ,,,,,,,
tomokan-giraffacamelopardalis-1,,tomokan,giraffacamelopardalis,bàlà-jìndéⁿ,bàlà-jìndéⁿ,,,,,,,
tomokan-gongylophismuelleri-1,,tomokan,gongylophismuelleri,céⁿ-càmà,céⁿ-càmà,,,,,,,
tomokan-gonimbrasia-1,,tomokan,gonimbrasia,gòbùrù-[sùⁿ-súⁿ],gòbùrù-[sùⁿ-súⁿ],,,,,,,
tomokan-grewiabicolor-1,,tomokan,grewiabicolor,jɛ̀-ʔɛ́ⁿ,jɛ̀-ʔɛ́ⁿ,,,,,,,
tomokan-grewiaflavescensvarflavescens-1,,tomokan,grewiaflavescensvarflavescens,ʔɔ̀ⁿjɔ́,ʔɔ̀ⁿjɔ́,,,,,,,
tomokan-gryllusbimaculatus-1,,tomokan,gryllusbimaculatus,bwè:rè jóⁿ,bwè:rè jóⁿ,,,,,,,
tomokan-guierasenegalensis-1,,tomokan,guierasenegalensis,gòbùrú,gòbùrú,,,,,,,
tomokan-gypsrueppellii-1,,tomokan,gypsrueppellii,dùbà kòlé,dùbà kòlé,,,,,,,
tomokan-halcyonsenegalensis-1,,tomokan,halcyonsenegalensis,jí: dwɛ̀,jí: dwɛ̀,,,,,,,
tomokan-heeriainsignis-1,,tomokan,heeriainsignis,sàʔàtàrà pyènjè yà:má,sàʔàtàrà pyènjè yà:má,,,,,,,
tomokan-heliocheilusalbipunctella-1,,tomokan,heliocheilusalbipunctella,bwɛ̀rɛ̀-[sùⁿ-súⁿ],bwɛ̀rɛ̀-[sùⁿ-súⁿ],,,,,,,
tomokan-heliosciurusgambianus-1,,tomokan,heliosciurusgambianus,kwɛ̀:ⁿ kúkú,kwɛ̀:ⁿ kúkú,,,,,,,
tomokan-hexalobusmonopetalus-1,,tomokan,hexalobusmonopetalus,gùʔùnjé,gùʔùnjé,,,,,,,
tomokan-hibiscuscannabinus-1,,tomokan,hibiscuscannabinus,ʔànjù-kwɛ̀jɛ́,ʔànjù-kwɛ̀jɛ́,,,,,,,
tomokan-hibiscuslongisepalus-1,,tomokan,hibiscuslongisepalus,yɔ́,yɔ́,,,,,,,
tomokan-hieroglyphusdaganensis-1,,tomokan,hieroglyphusdaganensis,ʔùbáⁿ-jì:rí,ʔùbáⁿ-jì:rí,,,,,,,
tomokan-hippopotamusamphibius-1,,tomokan,hippopotamusamphibius,sì-sàʔálá,sì-sàʔálá,,,,,,,
tomokan-hippotragusequinuskoba-1,,tomokan,hippotragusequinuskoba,kó:,kó:,,,,,,,
tomokan-homoxyrrhepespunctipennis-1,,tomokan,homoxyrrhepespunctipennis,ʔùbáⁿ-jì:rí,ʔùbáⁿ-jì:rí,,,,,,,
tomokan-hyaenahyaena-1,,tomokan,hyaenahyaena,tà:,tà:,,,,,,,
tomokan-hyaenahyaena-2,,tomokan,hyaenahyaena,tà: pílíⁿ,tà: pílíⁿ,,,,,,,
tomokan-hyphaenethebaica-1,,tomokan,hyphaenethebaica,ɲɛ́mɛ̀,ɲɛ́mɛ̀,,,,,,,
tomokan-hyptissuaveolens-1,,tomokan,hyptissuaveolens,swè-ʔí:ⁿ,swè-ʔí:ⁿ,,,,,,,
tomokan-hystrixcristata-1,,tomokan,hystrixcristata,còⁿ-káⁿ,còⁿ-káⁿ,,,,,,,
tomokan-ichneumiaalbicauda-1,,tomokan,ichneumiaalbicauda,pìjà pí,pìjà pí,,,,,,,
tomokan-ictonyxstriatus-1,,tomokan,ictonyxstriatus,cɛ́ʔⁿɛ́,cɛ́ʔⁿɛ́,,,,,,,
tomokan-indigoferaomissa-1,,tomokan,indigoferaomissa,gàlà-gùná,gàlà-gùná,,,,,,,
tomokan-indigoferastenophyllavarstenophylla-1,,tomokan,indigoferastenophyllavarstenophylla,gɛ̀:bè-ʔéⁿ gùná,gɛ̀:bè-ʔéⁿ gùná,,,,,,,
tomokan-indigoferatinctoriatinctoria-1,,tomokan,indigoferatinctoriatinctoria,gàlá,gàlá,,,,,,,
tomokan-ipomoea-1,,tomokan,ipomoea,ʔɛ̀rgɛ̀bɛ̀ⁿ,ʔɛ̀rgɛ̀bɛ̀ⁿ,,,,,,,
tomokan-ipomoeaasarifolia-1,,tomokan,ipomoeaasarifolia,ʔwɛ̀lɛ̀-gùlà,ʔwɛ̀lɛ̀-gùlà,,,,,,,
tomokan-khayasenegalensis-1,,tomokan,khayasenegalensis,pyɛ́,pyɛ́,,,,,,,
tomokan-kraussariaangulifera-1,,tomokan,kraussariaangulifera,yà:-jɔ̀gú,yà:-jɔ̀gú,,,,,,,
tomokan-kraussellaamabile-1,,tomokan,kraussellaamabile,ʔòlò-ká:,ʔòlò-ká:,,,,,,,
tomokan-lagonostictasenegala-1,,tomokan,lagonostictasenegala,̀bùnà-ʔàlà-sɛ̀jíⁿ,̀bùnà-ʔàlà-sɛ̀jíⁿ,,,,,,,
tomokan-lamprotorniscaudatus-1,,tomokan,lamprotorniscaudatus,kɔ̀ʔɔ̀-ɲàŋá,kɔ̀ʔɔ̀-ɲàŋá,,,,,,,
tomokan-lamprotornischalybaeus-1,,tomokan,lamprotornischalybaeus,jáⁿlárá,jáⁿlárá,,,,,,,
tomokan-lamprotornispulcher-1,,tomokan,lamprotornispulcher,myɛ̀nɛ̀-sɛ̀jíⁿ,myɛ̀nɛ̀-sɛ̀jíⁿ,,,,,,,
tomokan-lanneamicrocarpa-1,,tomokan,lanneamicrocarpa,sá:ⁿ,sá:ⁿ,,,,,,,
tomokan-latastialongicaudata-1,,tomokan,latastialongicaudata,bàlà-bɔ̀gú,bàlà-bɔ̀gú,,,,,,,
tomokan-lawsoniainermis-1,,tomokan,lawsoniainermis,jàbì,jàbì,,,,,,,
tomokan-leptadeniahastata-1,,tomokan,leptadeniahastata,lùbà-cɛ́,lùbà-cɛ́,,,,,,,
tomokan-leptadeniahastata-2,,tomokan,leptadeniahastata,lùbà-cɛ̀ yà:,lùbà-cɛ̀ yà:,,,,,,,
tomokan-lepuscapensis-1,,tomokan,lepuscapensis,ʔɛ̀ní-jèmɛ́,ʔɛ̀ní-jèmɛ́,,,,,,,
tomokan-lissotismelanogaster-1,,tomokan,lissotismelanogaster,kàrà-kàrà cíʔíjé,kàrà-kàrà cíʔíjé,,,,,,,
tomokan-loudetiatogoensis-1,,tomokan,loudetiatogoensis,ʔóló,ʔóló,,,,,,,
tomokan-loxodontaafricana-1,,tomokan,loxodontaafricana,bàlàgò,bàlàgò,,,,,,,
tomokan-lybiusdubius-1,,tomokan,lybiusdubius,mɔ̀rì-jìnjá,mɔ̀rì-jìnjá,,,,,,,
tomokan-lybiusvieilloti-1,,tomokan,lybiusvieilloti,tò:-tá,tò:-tá,,,,,,,
tomokan-lydomorphusdusaulti-1,,tomokan,lydomorphusdusaulti,píri,píri,,,,,,,
tomokan-macrodipteryxlongipennis-1,,tomokan,macrodipteryxlongipennis,jɛ̀rú,jɛ̀rú,,,,,,,
tomokan-macrotermessubhyalinus-1,,tomokan,macrotermessubhyalinus,cé:,cé:,,,,,,,
tomokan-maeruaangolensis-1,,tomokan,maeruaangolensis,lùbà-cɛ̀ ʔàlà,lùbà-cɛ̀ ʔàlà,,,,,,,
tomokan-maeruacrassifolia-1,,tomokan,maeruacrassifolia,gì-gàná,gì-gàná,,,,,,,
tomokan-mangiferaindica-1,,tomokan,mangiferaindica,máŋgóró,máŋgóró,,,,,,,
tomokan-mastomysnatalensis-1,,tomokan,mastomysnatalensis,ʔwɛ̀ⁿ-jìnà jóⁿ,ʔwɛ̀ⁿ-jìnà jóⁿ,,,,,,,
tomokan-mecistopscataphractus-1,,tomokan,mecistopscataphractus,ɛ̀: càlà,ɛ̀: càlà,,,,,,,
tomokan-mellivoracapensis-1,,tomokan,mellivoracapensis,jɛ̀nɛ́,jɛ̀nɛ́,,,,,,,
tomokan-meropsorientalis-1,,tomokan,meropsorientalis,sɛ̀jìⁿ yàbà-ʔɔ̀rɔ̀ⁿ,sɛ̀jìⁿ yàbà-ʔɔ̀rɔ̀ⁿ,,,,,,,
tomokan-merremiapinnata-1,,tomokan,merremiapinnata,fùláⁿ-sàkɔ́bɔ́,fùláⁿ-sàkɔ́bɔ́,,,,,,,
tomokan-messor-1,,tomokan,messor,cɛ̀,cɛ̀,,,,,,,
tomokan-milvusmigrans-1,,tomokan,milvusmigrans,cálá,cálá,,,,,,,
tomokan-mitragynainermis-1,,tomokan,mitragynainermis,tɛ́:ⁿ,tɛ́:ⁿ,,,,,,,
tomokan-mollugonudicaulis-1,,tomokan,mollugonudicaulis,gɛ̀-ʔíwnà sàfúná,gɛ̀-ʔíwnà sàfúná,,,,,,,
tomokan-momordicabalsamina-1,,tomokan,momordicabalsamina,cànàmìní,cànàmìní,,,,,,,
tomokan-naja-1,,tomokan,naja,kù-kú,kù-kú,,,,,,,
tomokan-najahaje-1,,tomokan,najahaje,hɔ̀ndùwó,hɔ̀ndùwó,,,,,,,
tomokan-najanigricollis-1,,tomokan,najanigricollis,kù-kù jóŋ,kù-kù jóŋ,,,,,,,
tomokan-najanigricollis-2,,tomokan,najanigricollis,kòlóŋ-kònjó,kòlóŋ-kònjó,,,,,,,
tomokan-necrosyrtesmonachus-1,,tomokan,necrosyrtesmonachus,dùbà,dùbà,,,,,,,
tomokan-neocaryamacrophylla-1,,tomokan,neocaryamacrophylla,máʔá,máʔá,,,,,,,
tomokan-neophronpercnopterus-1,,tomokan,neophronpercnopterus,dùbà pí,dùbà pí,,,,,,,
tomokan-nicotiana-1,,tomokan,nicotiana,tábá,tábá,,,,,,,
tomokan-numidameleagris-1,,tomokan,numidameleagris,ɲàʔⁿá,ɲàʔⁿá,,,,,,,
tomokan-nymphaea-1,,tomokan,nymphaea,gòlò-kùnì-ʔí:ⁿ,gòlò-kùnì-ʔí:ⁿ,,,,,,,
tomokan-oedaleussenegalensis-1,,tomokan,oedaleussenegalensis,ʔɛ̀njìⁿ-ká:,ʔɛ̀njìⁿ-ká:,,,,,,,
tomokan-oenacapensis-1,,tomokan,oenacapensis,pyèlè sɛ̀ríⁿ,pyèlè sɛ̀ríⁿ,,,,,,,
tomokan-ornithacriscavroisi-1,,tomokan,ornithacriscavroisi,kà:-hóró,kà:-hóró,,,,,,,
tomokan-orycteropusafer-1,,tomokan,orycteropusafer,ʔànná,ʔànná,,,,,,,
tomokan-oryzasativa-1,,tomokan,oryzasativa,ʔàrá,ʔàrá,,,,,,,
tomokan-oxytenantheraabyssinica-1,,tomokan,oxytenantheraabyssinica,kɛ̀lìⁿ-bàʔá,kɛ̀lìⁿ-bàʔá,,,,,,,
tomokan-pachycondyla-1,,tomokan,pachycondyla,mɛ̀nɛ̀jɛ̀ⁿ jóⁿ,mɛ̀nɛ̀jɛ̀ⁿ jóⁿ,,,,,,,
tomokan-pachycondyla-2,,tomokan,pachycondyla,mɛ̀nɛ̀jɛ̀ⁿ kùnjú,mɛ̀nɛ̀jɛ̀ⁿ kùnjú,,,,,,,
tomokan-pancratiumtrianthum-1,,tomokan,pancratiumtrianthum,kùkwɛ̀ʔɛ̀ⁿ-twèbé,kùkwɛ̀ʔɛ̀ⁿ-twèbé,,,,,,,
tomokan-pandiakaangustifolia-1,,tomokan,pandiakaangustifolia,fùláⁿ pɛ̀jíríⁿ,fùláⁿ pɛ̀jíríⁿ,,,,,,,
tomokan-pandinusimperator-1,,tomokan,pandinusimperator,mùnì jíní,mùnì jíní,,,,,,,
tomokan-pantheraleo-1,,tomokan,pantheraleo,yárá,yárá,,,,,,,
tomokan-pantheraleo-2,,tomokan,pantheraleo,bàlà-gàráⁿ,bàlà-gàráⁿ,,,,,,,
tomokan-pantherapardus-1,,tomokan,pantherapardus,ɲɔ́ʔɔ́nɔ́,ɲɔ́ʔɔ́nɔ́,,,,,,,
tomokan-papioanubis-1,,tomokan,papioanubis,jɛ̀ʔɛ́,jɛ̀ʔɛ́,,,,,,,
tomokan-parkiabiglobosa-1,,tomokan,parkiabiglobosa,yɔ̀lɔ̀,yɔ̀lɔ̀,,,,,,,
tomokan-passergriseus-1,,tomokan,passergriseus,sɛ̀jìⁿ-búʔétírí,sɛ̀jìⁿ-búʔétírí,,,,,,,
tomokan-pelomedusasubrufa-1,,tomokan,pelomedusasubrufa,wàjà-círí,wàjà-círí,,,,,,,
tomokan-pennisetumglaucum-1,,tomokan,pennisetumglaucum,ʔínjá,ʔínjá,,,,,,,
tomokan-pennisetumpedicellatum-1,,tomokan,pennisetumpedicellatum,gɔ̀ⁿ-kwɛ̀njɛ́ⁿ,gɔ̀ⁿ-kwɛ̀njɛ́ⁿ,,,,,,,
tomokan-pergulariatomentosa-1,,tomokan,pergulariatomentosa,hwɛ̀líⁿ,hwɛ̀líⁿ,,,,,,,
tomokan-phacochoerusafricanus-1,,tomokan,phacochoerusafricanus,bàlà-tó,bàlà-tó,,,,,,,
tomokan-phoenixdactylifera-1,,tomokan,phoenixdactylifera,tàmɔ̀rɔ́,tàmɔ̀rɔ́,,,,,,,
tomokan-physalisangulata-1,,tomokan,physalisangulata,gɛ̀-ʔìnù cɛ́pɛ́rí,gɛ̀-ʔìnù cɛ́pɛ́rí,,,,,,,
tomokan-ploceuscucullatus-1,,tomokan,ploceuscucullatus,jùⁿ-sɛ̀jíⁿ,jùⁿ-sɛ̀jíⁿ,,,,,,,
tomokan-podaxispistillaris-1,,tomokan,podaxispistillaris,págú,págú,,,,,,,
tomokan-poekilocerusbufoniushieroglyphicus-1,,tomokan,poekilocerusbufoniushieroglyphicus,hùhù-ká:,hùhù-ká:,,,,,,,
tomokan-poicephalussenegalus-1,,tomokan,poicephalussenegalus,gwè:,gwè:,,,,,,,
tomokan-polistes-1,,tomokan,polistes,gáná,gáná,,,,,,,
tomokan-polistes-2,,tomokan,polistes,gànà báⁿ,gànà báⁿ,,,,,,,
tomokan-polycarpaeacorymbosa-1,,tomokan,polycarpaeacorymbosa,ɲúmbèlè pí:,ɲúmbèlè pí:,,,,,,,
